tmdb_id,original_title,popularity,vote_average,vote_count,imdb_id,title,genres,runtime,overview,movie_id,rating,year,movie_genres
584,2 Fast 2 Furious,2.32462,6.2,2087,tt0322259,2 Fast 2 Furious,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",107,"It's a major double-cross when former police officer Brian O'Conner teams up with his ex-con buddy Roman Pearce to transport a shipment of ""dirty"" money for shady Miami-based import-export dealer Carter Verone. But the guys are actually working with undercover agent Monica Fuentes to bring Verone down.",2+fast+2+furious+2003,1.0,2003,Action_Crime_Thriller
226,Boys Don't Cry,6.536006,7.2,360,tt0171804,Boys Don't Cry,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",118,"Female born, Teena Brandon adopts his male identity of Brandon Teena and attempts to find himself and love in Nebraska.",boys+dont+cry+1999,3.0,1999,Crime_Drama
548,羅生門,9.887355,8.0,471,tt0042876,Rashomon,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",88,"In ancient Japan a crime take place as told from three different travelers who have experienced the crime: a man being killed and his wife being raped. Which if any of the stories is true? An Akira Kurosawa film about morals, truth, and communication.",rashomon+1950,4.25,1950,Crime_Drama_Mystery
74,War of the Worlds,19.929377,6.2,2397,tt0407304,War of the Worlds,"[{'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",116,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop of his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.",war+of+the+worlds+2005,3.5,2005,Adventure_Thriller_Science Fiction
3580,Changeling,11.672394,7.3,1151,tt0824747,Changeling,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",141,"Christine Collins is overjoyed when her kidnapped son is brought back home. But when Christine suspects that the boy returned to her isn't her child, the police captain has her committed to an asylum.",changeling+2008,2.5,2008,Crime_Drama_Mystery
2666,Dark City,12.851984,7.2,838,tt0118929,Dark City,"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",100,"A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans.",dark+city+1998,3.0,1998,Mystery_Science Fiction
9800,Philadelphia,13.373006,7.6,1019,tt0107818,Philadelphia,"[{'id': 18, 'name': 'Drama'}]",125,No one would take his case until one man was willing to take on the system. Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops their courage overcomes the prejudice and corruption of their powerful adversaries.,philadelphia+1993,4.0,1993,Drama
9271,Virtuosity,5.188399,5.4,163,tt0114857,Virtuosity,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",106,"The Law Enforcement Technology Advancement Centre (LETAC) has developed SID version 6.7: a Sadistic, Intelligent, and Dangerous virtual reality entity which is synthesized from the personalities of more than 150 serial killers, and only one man can stop him.",virtuosity+1995,2.5,1995,Action_Crime_Science Fiction_Thriller
10451,飲食男女,4.860016,7.5,76,tt0111797,Eat Drink Man Woman,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",123,"The film tells the story of a retired and widowed Chinese master chef Chu (Si Hung Lung) and his family living in modern day Taipei, Taiwan. At the start of the film, he lives with his three attractive daughters, all of whom are unattached. As the film progresses, each of the daughters encounters new men in their lives. When these new relationships blossom, the stereotypes are broken and the living situation within the family changes.. The film features several scenes displaying the techniques and artistry of gourmet Chinese cooking. Since the family members have difficulty expressing their love for each other, the intricate preparation of banquet quality dishes for their Sunday dinners is the surrogate for their familial feelings.",eat+drink+man+woman+1994,3.0,1994,Comedy_Drama_Romance
74643,The Artist,11.440948,7.3,1075,tt1655442,The Artist,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",100,"Hollywood, 1927: As silent movie star George Valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with Peppy Miller, a young dancer set for a big break.",the+artist+2011,4.5,2011,Drama_Comedy_Romance
11252,Psycho,6.715898,4.8,233,tt0155975,Psycho,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",105,"Criminal on the run, Marion Crane takes refuge at the motel operated by Norman Bates - a troubled man whose victims encounter a grisly fate at the hands of his ""mother."" Marion soon becomes the next victim and her disappearance prompts inquiries from her sister and a private investigator. They both soon discover the morbid bond linking Norman to his mysterious ""mother"" at the Bates Motel.",psycho+1998,1.0,1998,Horror_Mystery_Thriller
62994,Dog Park,0.437857,5.8,4,tt0129884,Dog Park,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",91,"Sex comedy takes a look at contemporary dating mores and hypothesizes that the new dating location may be the dog walk in the park. A mild-mannered man loses his present girl friend to another man. His attraction to a kid's TV show hostess goes nowhere because of her obsession with her dog, Peanut. He then gets hooked up with an overly exuberant blonde who overwhelms him. He even lost his collie, Mogley, when his girl friend moved out. In a funny sub-plot, the collie is going to a doggie psychiatrist who determines the dog is being traumatized by his mistress' sexual antics. Jeri and Jeff are best friends whose constant smooching simply makes the leads life less comfortable.",dog+park+1998,1.0,1998,Romance_Comedy
61791,Rise of the Planet of the Apes,41.613762,7.0,4452,tt1318514,Rise of the Planet of the Apes,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",105,"Scientist Will Rodman is determined to find a cure for Alzheimer's, the disease which has slowly consumed his father. Will feels certain he is close to a breakthrough and tests his latest serum on apes, noticing dramatic increases in intelligence and brain activity in the primate subjects – especially Caesar, his pet chimpanzee.",rise+of+the+planet+of+the+apes+2011,3.0,2011,Thriller_Action_Drama_Science Fiction
8067,A Life Less Ordinary,15.996171,6.2,130,tt0119535,A Life Less Ordinary,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",103,"A couple of angels, O'Reilly and Jackson, are sent to Earth to make sure that their next supervised love-connection succeeds. They follow Celine, a spoiled rich girl who has just accidentally shot a suitor and, due to a misunderstanding, is kidnapped by janitor Robert. Although Celine quickly frees herself, she stays with Robert for thrills. O'Reilly and Jackson pursue, hoping to unite the prospective lovers.",a+life+less+ordinary+1997,4.0,1997,Fantasy_Drama_Comedy_Thriller_Science Fiction_Romance
11562,Crimes and Misdemeanors,6.645295,7.4,201,tt0097123,Crimes and Misdemeanors,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",104,"An ophthalmologist's mistress threatens to reveal their affair to his wife, while a married documentary filmmaker is infatuated by another woman.",crimes+and+misdemeanors+1989,5.0,1989,Comedy_Drama
902,La Cité des Enfants Perdus,9.822423,7.6,308,tt0112682,The City of Lost Children,"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",108,"A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process.",the+city+of+lost+children+1995,1.6666666666666667,1995,Fantasy_Science Fiction_Adventure
10399,Mansfield Park,6.646005,6.7,81,tt0178737,Mansfield Park,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",112,"This fun and sexy comedy tells a timelessly entertaining story where wealthy, secret passions and mischievous women put love to the test.. When a spirited young woman, Fanny Price, is sent away to live on the great country estate of her rich cousins, she's meant to learn the ways of proper society. But while Fanny learns ""their"" ways, she also enlightens them with a wit and sparkle all her own!",mansfield+park+1999,4.0,1999,Drama_Romance
10528,Sherlock Holmes,15.68604,7.0,5883,tt0988045,Sherlock Holmes,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",128,"Eccentric consulting detective, Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.",sherlock+holmes+2009,4.0,2009,Action_Adventure_Crime_Mystery
14629,Woman on Top,2.935127,5.5,48,tt0206420,Woman on Top,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",92,"Set to the intoxicating rhythms of Brazil, ""Woman on Top"" is a spicy, sexy comedy about the magic of food, love and music. Meet Isabella, a sultry enchantress born with the special gift of melting the palates and hearts of men everywhere. When she decides to break free from her rocky marriage and the stifling kitchen of her husband's restaurant in Brazil, she spirits off to San Francisco in pursuit of her dreams of a real culinary career.",woman+on+top+2000,3.0,2000,Comedy_Drama_Romance
40772,Meatballs III: Summer Job,1.667607,4.4,14,tt0093516,Meatballs III: Summer Job,"[{'id': 35, 'name': 'Comedy'}]",96,The ghost of a dead porn star comes to Earth to help a nerd with his sex life.,meatballs+iii+summer+job+1986,1.0,1986,Comedy
9779,The Sisterhood of the Traveling Pants,9.263965,6.3,396,tt0403508,The Sisterhood of the Traveling Pants,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",119,"Four best friends (Tibby, Lena, Carmen &amp; Bridget) who buy a mysterious pair of pants that fits each of them, despite their differing sizes, and makes whoever wears them feel fabulous. When faced with the prospect of spending their first summer apart, the pals decide they'll swap the pants so that each girl in turn can enjoy the magic.",the+sisterhood+of+the+traveling+pants+2005,4.0,2005,Drama_Comedy
2757,Adaptation.,11.624481,7.3,649,tt0268126,Adaptation.,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",114,A love-lorn script writer grows increasingly desperate in his quest to adapt the book 'The Orchid Thief'.,adaptation.+2002,4.2,2002,Comedy_Crime_Drama
8007,Behind Enemy Lines,11.185625,6.0,464,tt0159273,Behind Enemy Lines,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",106,"While flying a routine reconnaissance mission over Bosnia, fighter pilot Chris Burnett photographs something he wasn't supposed to see and gets shot down behind enemy lines, where he must outrun an army led by a ruthless Serbian general. With time running out and a deadly tracker on his trail, Burnett's commanding officer decides to risk his career and launch a renegade rescue mission to save his life.",behind+enemy+lines+2001,5.0,2001,Action_Drama_Thriller_War
4147,Road to Perdition,13.426684,7.3,1102,tt0257044,Road to Perdition,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",117,"Mike Sullivan works as a hit man for crime boss John Rooney. Sullivan views Rooney as a father figure, however after his son is witness to a killing, Mike Sullivan finds himself on the run in attempt to save the life of his son and at the same time looking for revenge on those who wronged him.",road+to+perdition+2002,4.0,2002,Thriller_Crime_Drama
1826,Les Poupées Russes,6.361343,6.8,156,tt0409184,Russian Dolls,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",129,"Five years after their summer together in Barcelona, Xavier, William, Wendy, Martine and Isabelle reunite.",russian+dolls+2005,4.0,2005,Comedy_Drama_Romance
153,Lost in Translation,11.609441,7.3,1943,tt0335266,Lost in Translation,"[{'id': 18, 'name': 'Drama'}]",102,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",lost+in+translation+2003,4.222222222222222,2003,Drama
158,Knockin' on Heaven's Door,7.203307,7.6,135,tt0119472,Knockin' on Heaven's Door,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",87,"Two young men, Martin and Rudi, both suffering from terminal cancer, get to know each other in a hospital room. They drown their desperation in tequila and decide to take one last trip to the sea. Drunk and still in pajamas they steal the first fancy car they find, a 60's Mercedes convertible. The car happens to belong to a bunch of gangsters, which immediately start to chase it, since it contains more than the pistol Martin finds in the glove box.",knockin+on+heavens+door+1997,4.0,1997,Comedy_Crime
13539,Here On Earth,3.199357,5.4,48,tt0195778,Here On Earth,"[{'id': 10749, 'name': 'Romance'}]",96,A rich college kid is taught a lesson after a joy ride ends up destroying a country restaurant.,here+on+earth+2000,1.0,2000,Romance
9340,The Goonies,14.280703,7.4,1563,tt0089218,The Goonies,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",114,"A young teenager named Mikey Walsh finds an old treasure map in his father's attic. Hoping to save their homes from demolition, Mikey and his friends Data Wang, Chunk Cohen, and Mouth Devereaux run off on a big quest to find the secret stash of Pirate One-Eyed Willie.",the+goonies+1985,2.6,1985,Adventure_Comedy_Family
1904,Memoirs of a Geisha,7.680762,7.3,670,tt0397535,Memoirs of a Geisha,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",145,"A sweeping romantic epic set in Japan in the years before World War II, a penniless Japanese child is torn from her family to work as a maid in a geisha house.",memoirs+of+a+geisha+2005,3.0,2005,Drama_History_Romance
44214,Black Swan,12.989056,7.3,4562,tt0947798,Black Swan,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",108,"A ballet dancer wins the lead in ""Swan Lake"" and is perfect for the role of the delicate White Swan - Princess Odette - but slowly loses her mind as she becomes more and more like Odile, the Black Swan.",black+swan+2010,4.0,2010,Drama_Thriller
9086,Young Guns II,11.977636,6.3,165,tt0100994,Young Guns II,"[{'id': 37, 'name': 'Western'}, {'id': 12, 'name': 'Adventure'}]",132,"Only three of the original five ""young guns"" -- Billy the Kid (Emilio Estevez), Jose Chavez y Chavez (Lou Diamond Phillips), and Doc Scurlock (Kiefer Sutherland) -- return in Young Guns, Part 2, which is the story of Billy the Kid and his race to safety in Old Mexico while being trailed by a group of government agents led by Pat Garrett",young+guns+ii+1990,3.0,1990,Western_Adventure
3989,Team America: World Police,11.428941,6.6,667,tt0372588,Team America: World Police,"[{'id': 10402, 'name': 'Music'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",98,"Team America World Police follows an international police force dedicated to maintaining global stability. Learning that dictator Kim Jong il is out to destroy the world, the team recruits Broadway star Gary Johnston to go undercover. With the help of Team America, Gary manages to uncover the plan to destroy the world. Will Team America be able to save it in time? It stars… Samuel L Jackson, Tim Robbins, Sean Penn, Michael Moore, Helen Hunt, Matt Damon, Susan Sarandon, George Clooney, Danny Glover, Ethan Hawke, Alec Baldwin… or does it?",team+america+world+police+2004,4.0,2004,Music_Adventure_Animation_Action_Comedy
14919,Batman: Mask of the Phantasm,7.29114,7.4,218,tt0106364,Batman: Mask of the Phantasm,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",76,"An old flame of Bruce Wayne's strolls into town, re-heating up the romance between the two. At the same time, a mass murderer with an axe for one hand begins systematically eliminating Gotham's crime bosses. Due to the person's dark appearance, he is mistaken for Batman. Now on the run, Batman must solve the mystery and deal with the romance between him and Andrea Beaumont.",batman+mask+of+the+phantasm+1993,2.0,1993,Action_Adventure_Animation_Family
10136,The Golden Child,8.236472,5.6,311,tt0091129,The Golden Child,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",94,"A detective specializing in missing children is on a madcap mission to save a youth with mystical powers who's been abducted by an evil cult. He battles a band of super-nasties, scrambles through a booby-trapped chamber of horrors and traverses Tibet to obtain a sacred dagger.",the+golden+child+1986,2.0,1986,Action_Adventure_Comedy
10734,Escape from Alcatraz,11.837667,7.3,581,tt0079116,Escape from Alcatraz,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",111,"Escape from Alcatraz tells the story of the only three men ever to escape from the infamous maximum security prison at Alcatraz. In 29 years, the seemingly impenetrable federal penitentiary, which housed Al Capone and ""Birdman"" Robert Stroud, was only broken once - by three men never heard of again.",escape+from+alcatraz+1979,4.0,1979,Crime_Drama
8356,An Affair to Remember,9.813419,7.1,101,tt0050105,An Affair to Remember,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",111,"Nickie Ferrante's return to New York to marry a rich heiress is well publicized as are his many antics and affairs. He meets a nightclub singer Terry McKay who is also on her way home to her longtime boyfriend. She sees him as just another playboy and he sees her as stand-offish but over several days they soon find they've fallen in love. Nickie has never really worked in his life so they agree that they will meet again in six months time atop the Empire State building. This will give them time to deal with their current relationships and for Nickie to see if he can actually earn a living. He returns to painting and is reasonably successful. On the agreed date, Nickie is waiting patiently for Terry who is racing to join him. Fate intervenes however resulting in misunderstanding and heartbreak and only fate can save their relationship.",an+affair+to+remember+1957,4.5,1957,Drama_Romance
1422,The Departed,18.515448,7.9,4455,tt0407887,The Departed,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",151,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",the+departed+2006,4.0,2006,Drama_Thriller_Crime
11974,The 'Burbs,7.889227,6.6,312,tt0096734,The 'Burbs,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",101,"When secretive new neighbors move in next door, suburbanite Ray Peterson and his friends let their paranoia get the best of them as they start to suspect the newcomers of evildoings and commence an investigation. But it's hardly how Ray, who much prefers drinking beer, reading his newspaper and watching a ball game on the tube expected to spend his vacation.",the+burbs+1989,3.0,1989,Comedy_Horror_Thriller
9501,Crying Freeman,7.603066,6.3,69,tt0112750,Crying Freeman,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",102,"A lethal assassin for a secret Chinese organisation, who sheds tears of regret each time he kills, is seen swiftly and mercilessly executing three Yakuza gangsters by a beautiful artist. She is captivated by the grace of his kill and later falls in love with him. An intense power struggle for the leadership of the Yakuza Clans ensues as they seek vengeance for the death of their leader.",crying+freeman+1995,3.0,1995,Action_Crime
76857,The Theory of Flight,0.836911,6.0,7,tt0120861,The Theory of Flight,"[{'id': 18, 'name': 'Drama'}]",101,"A dreamer who aspires to human flight is assigned public service after one of his attempts off a public building. This leads him to meeting a young woman, who is dying of motor neuron disease. The strong-willed woman admits her wish to be de-flowered before her death. The man, struggling to maintain his relationship with his girl friend, declines but offers to help pay for a gigolo to do the deed. The following events play off the inherent comedy and drama of the circumstances.",the+theory+of+flight+1999,4.0,1999,Drama
2616,Uncle Buck,8.13754,6.6,338,tt0098554,Uncle Buck,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",100,"As an idle, good-natured bachelor, Uncle Buck is the last person you would think of to watch the kids. However, during a family crisis, he is suddenly left in charge of his nephew and nieces. Unaccustomed to suburban life, fun-loving Uncle Buck soon charms his younger relatives Miles and Maizy with his hefty cooking and his new way of doing the laundry. His carefree style does not impress everyone though - especially his rebellious teenage niece, Tia, and his impatient girlfriend, Chanice. With a little bit of luck and a lot of love, Uncle Buck manages to surprise everyone in this heartwarming family comedy.",uncle+buck+1989,1.0,1989,Comedy_Drama_Family
15969,The Return of Jafar,12.099799,5.7,447,tt0107952,The Return of Jafar,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}]",69,"The evil Jafar escapes from the magic lamp as an all-powerful genie, ready to plot his revenge against Aladdin. From battling elusive villains atop winged horses, to dodging flames inside an exploding lava pit, it's up to Aladdin - with Princess Jasmine and the outrageously funny Genie by his side - to save the kingdom once and for all.",the+return+of+jafar+1994,2.0,1994,Family_Adventure_Animation_Romance
9387,Conan the Barbarian,10.52008,6.6,663,tt0082198,Conan the Barbarian,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",129,"A film adaptation of the classic sword and sorcery hero, Conan the Barbarian. A horde of rampaging warriors massacre the parents of young Conan and enslave the young child for years on The Wheel of Pain. As the sole survivor of the childhood massacre, Conan is released from slavery and taught the ancient arts of fighting. Transforming himself into a killing machine, Conan travels into the wilderness to seek vengeance on Thulsa Doom, the man responsible for killing his family. In the wilderness, Conan takes up with the thieves Valeria and Subotai. The group comes upon King Osric, who wants the trio of warriors to help rescue his daughter who has joined Doom in the hills.",conan+the+barbarian+1982,2.5,1982,Adventure_Fantasy_Action
31174,Richard III,4.561387,6.9,50,tt0114279,Richard III,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",104,Shakespeare's Play transplanted into a 1930s setting.,richard+iii+1995,4.0,1995,Drama_War
2107,L.A. Story,7.775188,6.4,88,tt0102250,L.A. Story,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",95,"With the help of a talking freeway billboard, a ""wacky weatherman"" tries to win the heart of an English newspaper reporter, who is struggling to make sense of the strange world of early-90s Los Angeles.",l.a.+story+1991,5.0,1991,Comedy_Drama_Fantasy_Romance
12618,Random Hearts,4.140398,5.3,63,tt0156934,Random Hearts,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",133,After the death of their loved ones in a tragic plane crash 'Harrison Ford' and Kristin Scott Thomas find each others keys in each others loved ones posessions and realize that they were having an affair and must figure out all the details. Written by Andy HeitzThe wife of Police Sergeant Dutch Van Den Broek and the husband of politician Kay Chandler are killed in a plane crash. Now Dutch discovers some anomalies in what he told her before she left and discovers that she and Chandler's husband were travelling together. Dutch then goes to Chandler and tells her that he suspects that they were having an affair. He tells her that he wants to know the truth; she tells him that she doesn't but she later joins him and they grow close.,random+hearts+1999,1.6666666666666667,1999,Drama_Romance
9745,Jack Frost,7.372419,5.5,254,tt0141109,Jack Frost,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",101,"A father, who can't keep his promises, dies in a car accident. One year later, he returns as a snowman, who has the final chance to put things right with his son before he is gone forever.",jack+frost+1998,2.5,1998,Comedy_Family_Drama_Fantasy
37719,A Night at the Opera,9.587994,7.6,109,tt0026778,A Night at the Opera,"[{'id': 35, 'name': 'Comedy'}]",96,The Marx Brothers take on high society and the opera world to bring two lovers together.,a+night+at+the+opera+1935,3.0,1935,Comedy
33667,Gentleman's Agreement,6.857318,6.8,48,tt0039416,Gentleman's Agreement,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",118,A magazine writer poses as a Jew to expose anti-Semitism.,gentlemans+agreement+1947,4.0,1947,Drama_Romance
9631,The Negotiator,7.65502,6.8,593,tt0120768,The Negotiator,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",140,"The police try to arrest expert hostage negotiator Danny Roman, who insists he's being framed for his partner's murder in what he believes is an elaborate conspiracy. Thinking there's evidence in the Internal Affairs offices that might clear him, he takes everyone in the office hostage and demands that another well-known negotiator be brought in to handle the situation and secretly investigate the conspiracy.",the+negotiator+1998,3.0,1998,Action_Adventure_Crime_Drama_Mystery_Thriller
18355,The Assignment,4.233187,6.6,41,tt0118647,The Assignment,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",119,"Jack Shaw (DONALD SUTHERLAND) has experienced the terror first-hand. He's a top CIA agent who's tracked international killer-for-hire Carlos ""The Jackal"" Sanchez for over twenty years and barely survived Carlos' devastating bombing of a Parisian cafe. Now, he finally gets a break when he discovers Carlos' dead ringer: American naval officer and dedicated family man Annibal Ramirez (AIDAN QUINN).",the+assignment+1997,4.0,1997,Thriller_Action_Crime
1907,The Beach,14.430311,6.3,1271,tt0163978,The Beach,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",119,"Twenty-something Richard travels to Thailand and finds himself in possession of a strange map. Rumours state that it leads to a solitary beach paradise, a tropical bliss - excited and intrigued, he sets out to find it.",the+beach+2000,3.3333333333333335,2000,Drama_Adventure_Romance_Thriller
18317,Truly Madly Deeply,2.066145,6.6,14,tt0103129,Truly Madly Deeply,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",106,"Nina is totally heartbroken at the death of her boyfriend Jamie, but is even more unprepared for his return as a ghost. At first it's almost as good as it used to be - hey, even the rats that infested her house have disappeared. But Jamie starts bringing ghostly friends home and behaving more and more oddly.",truly+madly+deeply+1990,4.0,1990,Fantasy_Drama_Comedy_Science Fiction_Romance
880,Antonia,2.030174,7.2,26,tt0112379,Antonia's Line,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",102,"After World War II, Antonia and her daughter, Danielle, go back to their Dutch hometown, where Antonia's late mother has bestowed a small farm upon her. There, Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger, would-be suitor Bas and, eventually for Antonia, a granddaughter and great-granddaughter who help create a strong family of empowered women.",antonias+line+1995,4.5,1995,Drama_Comedy
4967,Keeping the Faith,6.045585,5.9,161,tt0171433,Keeping the Faith,"[{'id': 35, 'name': 'Comedy'}]",127,"Best friends since they were kids, Rabbi Jacob Schram and Father Brian Finn are dynamic and popular young men living and working on New York's Upper West Side. When Anna Reilly, once their childhood friend and now grown into a beautiful corporate executive, suddenly returns to the city, she reenters Jake and Brian's lives and hearts with a vengeance. Sparks fly and an unusual and complicated love triangle ensues.",keeping+the+faith+2000,3.0,2000,Comedy
1371,Rocky III,11.673366,6.6,894,tt0084602,Rocky III,"[{'id': 18, 'name': 'Drama'}]",99,"Now the world champion, Rocky Balboa is living in luxury and only fighting opponents who pose no threat to him in the ring. His lifestyle of wealth and idleness is shaken when a powerful young fighter known as Clubber Lang challenges him to a bout. After taking a pounding from Lang, the humbled champ turns to former bitter rival Apollo Creed to help him regain his form for a rematch with Lang.",rocky+iii+1982,3.0,1982,Drama
10537,The Doors,7.829619,6.7,285,tt0101761,The Doors,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",140,"The story of the famous and influential 1960's rock band and its lead singer and composer, Jim Morrison.",the+doors+1991,3.6,1991,Drama_Music
